1030
1030
1030
1030
1031
1031
1031
132
132
112
112
131
131
1071
1197
133
1121
1121
1121
1121
1152
1152
1152
1152
1086
1086
1086
1086
1122
1122
1122
235
1229
1159
1182
1225
1225
1225
1225
1227
1227
1227
1227
1182
1182
1229
1260
1260
1260
1260
3
3
3
3
3
7
7
7
17
17
